"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"WU-561","Pearson.est","topoisomerase inhibitor",-0.41582,-1.17,0.228,1140,0.736,"rubitecan, dexrazoxane, amonafide, teniposide, daunorubicin, mitoxantrone, doxorubicin, irinotecan, topotecan, etoposide, etoposide.phosphate, epirubicin, nemorubicin",0.642065152999546,0.133122185662501,FALSE
"WU-561","Pearson.est","tubulin polymerization inhibitor",0.21287,0.496,0.984,357,0.998,"nocodazole, parbendazole, oxibendazole, indibulin, podophyllotoxin, albendazole",0.00700490156865849,0.000869458712628891,FALSE
"WU-561","Pearson.est","tyrosine kinase inhibitor",0.51578,1.2,0.241,250,0.788,"AV.412, vandetanib, BMS.599626, aminopurvalanol.a, dasatinib, NVP.TAE226, tivantinib, tyrphostin.A9, CP.724714, hypericin",0.617982957425132,0.103473782510445,FALSE
"WU-561","Pearson.est","VEGFR inhibitor",0.33143,0.759,0.785,90,1,"XL.647, ZM.306416, BMS.690514, vandetanib, AEE788",0.105130343254747,0,FALSE
"WU-561","Pearson.est","vitamin D receptor agonist",0.68276,1.55,0.035,346,0.383,"tacalcitol, ercalcitriol, alfacalcidol, calcitriol, maxacalcitol",1.45593195564972,0.416801226031377,FALSE
"MN-2","Pearson.est","EGFR inhibitor",0.83195,1.93,0,125,0.0818,"poziotinib, gefitinib, AZD8931, XL.647, dacomitinib, afatinib, erlotinib, pelitinib, osimertinib, neratinib, BIBU.1361, CUDC.101, canertinib, lapatinib, PD.153035, vandetanib, AST.1306, BMS.690514, icotinib, WZ.4002, BMS.599626, tucatinib, PD.168393, BIBX.1382, AEE788, ARRY.334543, GW.583340, TAK.285, WZ8040",Inf,1.08724669632868,TRUE
"MN-2","Pearson.est","Abl kinase inhibitor",0.6135,1.47,0.0815,40,0.466,"ZM.306416, dasatinib, bosutinib",1.08884239126002,0.33161408331,FALSE
"MN-2","Pearson.est","acetylcholine receptor agonist",0.40616,0.961,0.499,241,0.774,"nicotine, pilocarpine",0.30189945437661,0.111259039317107,FALSE
"MN-2","Pearson.est","acetylcholine receptor antagonist",-0.46266,-1.26,0.202,1013,0.627,"darifenacin, iododexetimide, methscopolamine, diphemanil",0.694648630553376,0.202732459169284,FALSE
"MN-2","Pearson.est","adenosine receptor antagonist",0.69949,1.6,0.0435,265,0.348,"CGS.15943, PSB.1115, MRS.1220, SCH.58261",1.36151074304536,0.458420756053419,FALSE
"MN-2","Pearson.est","adrenergic receptor agonist",0.3424,0.815,0.71,178,0.93,"ritodrine, isoxsuprine, oxymetazoline",0.148741651280925,0.0315170514460649,FALSE
"MN-2","Pearson.est","adrenergic receptor antagonist",0.20701,0.484,0.99,557,1,"dronedarone, imiloxan, atenolol......, naftidrofuryl, vincamine, atipamezole, prazosin, RS.17053, dihydroergocristine, oxprenolol",0.00436480540245009,0,FALSE
"MN-2","Pearson.est","AKT inhibitor",0.44314,1.05,0.401,466,0.744,"uprosertib, triciribine, AT7867, AZD5363, GSK2110183, GDC.0068, palomid.529",0.396855627379818,0.128427064454121,FALSE
"MN-2","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.26737,0.632,0.906,359,0.978,"SB.505124, AZD3463, GW.788388",0.0428718023231869,0.00966114521239857,FALSE
"MN-2","Pearson.est","androgen receptor antagonist",-0.26322,-0.718,0.771,1019,0.89,"enzalutamide, bicalutamide, cyproterone.acetate, flutamide",0.112945621949043,0.0506099933550872,FALSE
"MN-2","Pearson.est","antioxidant",0.41645,0.967,0.486,458,0.789,"mesna, trolox, chlorogenic.acid",0.313363730737707,0.10292299679058,FALSE
"MN-2","Pearson.est","AP inhibitor",-0.33645,-0.866,0.599,1127,0.875,"LCL.161, GDC.0152, idronoxil",0.222573177610689,0.0579919469776868,FALSE
"MN-2","Pearson.est","ATPase inhibitor",-0.31434,-0.808,0.658,1040,0.92,"thonzonium, rabeprazole, digitoxigenin, digitoxin, omeprazole, oligomycin.a",0.181774106386044,0.0362121726544447,FALSE
"MN-2","Pearson.est","Aurora kinase inhibitor",-0.2408,-0.633,0.911,1107,0.945,"barasertib.HQPA, SNS.314, aurora.a.inhibitor.i, PF.03814735, tozasertib, AMG900, barasertib, ZM.447439",0.0404816230270017,0.0245681914907371,FALSE
"MN-2","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.50944,1.17,0.281,442,0.768,"tedizolid, tilmicosin, azithromycin, radezolid, azalomycin.b",0.55129368009492,0.114638779968488,FALSE
"MN-2","Pearson.est","bacterial DNA gyrase inhibitor",0.29345,0.692,0.84,69,0.958,"finafloxacin",0.0757207139381184,0.0186344909214556,FALSE
"MN-2","Pearson.est","BCL inhibitor",-0.37748,-1.01,0.411,1191,0.698,"HA14.1, navitoclax, ABT.737, oridonin",0.386158178123931,0.156144577376839,FALSE
"MN-2","Pearson.est","Bcr.Abl kinase inhibitor",0.52217,1.23,0.235,40,0.708,"dasatinib, bosutinib",0.628932137728264,0.149966742310231,FALSE
"MN-2","Pearson.est","benzodiazepine receptor agonist",0.36048,0.841,0.662,373,0.914,"ivermectin, eprinomectin, piperazine, lorazepam, zaleplon, ZK.93423",0.1791420105603,0.0390538042661686,FALSE
"MN-2","Pearson.est","bromodomain inhibitor",0.45548,1.08,0.364,572,0.779,"JQ1...., OTX015, bromosporine, I.BET151, I.BET.762",0.438898616350944,0.108462542327436,FALSE
"MN-2","Pearson.est","calcium channel blocker",0.51749,1.23,0.241,440,0.708,"tetrandrine, SKF.96365, cinnarazine, fendiline, efonidipine.monoethanolate, mibefradil",0.617982957425132,0.149966742310231,FALSE
"MN-2","Pearson.est","CC chemokine receptor antagonist",0.43689,1.02,0.43,137,0.743,"ZK811752, navarixin",0.366531544420413,0.129011186239425,FALSE
"MN-2","Pearson.est","CDK inhibitor",0.49005,1.16,0.302,346,0.751,"AZD5438, aminopurvalanol.a, AT.7519, alvocidib, JNJ.7706621, P276.00, TG.02, BMS.387032, BMS.265246",0.519993057042849,0.124360062995832,FALSE
"MN-2","Pearson.est","CHK inhibitor",-0.52971,-1.39,0.156,1130,0.501,"LY2606368, SCH.900776, SB.218078, PF.477736",0.806875401645538,0.300162274132754,FALSE
"MN-2","Pearson.est","cyclooxygenase inhibitor",-0.29558,-0.797,0.668,1244,0.908,"tepoxalin, metoxibutropate, AM.404, sulfasalazine, suxibuzone, naproxen",0.175223537524454,0.0419141514789149,FALSE
"MN-2","Pearson.est","cytochrome P450 inhibitor",-0.2755,-0.725,0.773,397,0.908,"itraconazole, morin, eplerenone, PF.4981517, metyrapone, cobicistat, clotrimazole",0.111820506081675,0.0419141514789149,FALSE
"MN-2","Pearson.est","DNA alkylating agent",-0.43399,-1.16,0.294,1217,0.633,"satraplatin, mitomycin.c, carboplatin, melphalan, cisplatin, dianhydrogalactitol",0.531652669587843,0.198596289982645,FALSE
"MN-2","Pearson.est","DNA inhibitor",-0.29263,-0.792,0.662,1261,0.886,"valrubicin, carboplatin, pibenzimol, melphalan, chlorambucil",0.1791420105603,0.0525662781129492,FALSE
"MN-2","Pearson.est","DNA methyltransferase inhibitor",0.5459,1.3,0.186,197,0.628,"decitabine, azacitidine",0.730487055782084,0.202040356262804,FALSE
"MN-2","Pearson.est","DNA polymerase inhibitor",0.45627,1.07,0.388,313,0.765,"idoxuridine, cidofovir, adefovir.dipivoxil",0.411168274405793,0.116338564846382,FALSE
"MN-2","Pearson.est","DNA synthesis inhibitor",-0.39964,-1.03,0.43,1157,0.73,"altretamine, azodicarbonamide, mitomycin.c, cisplatin, artemisinin, estramustine.phosphate",0.366531544420413,0.136677139879544,FALSE
"MN-2","Pearson.est","dopamine receptor antagonist",0.43987,1.03,0.425,480,0.753,"clebopride, mesoridazine, oxiperomide, domperidone, UH.232...., acetophenazine, sertindole, thioproperazine, lurasidone, amisulpride",0.371611069949688,0.123205023799299,FALSE
"MN-2","Pearson.est","estrogen receptor agonist",-0.27986,-0.741,0.779,1432,0.942,"estradiol.cypionate",0.108462542327436,0.0259490972071227,FALSE
"MN-2","Pearson.est","estrogen receptor antagonist",0.56039,1.32,0.162,73,0.626,"clomifene, raloxifene",0.790484985457369,0.20342566678957,FALSE
"MN-2","Pearson.est","FGFR inhibitor",-0.65717,-1.69,0.0489,1347,0.384,"dovitinib, nintedanib, lenvatinib, erdafitinib",1.31069114087638,0.415668775632469,FALSE
"MN-2","Pearson.est","FLT3 inhibitor",-0.27923,-0.73,0.801,1012,0.93,"KW.2449, TG.101348, quizartinib, tyrphostin.AG.1296, lestaurtinib, tozasertib, midostaurin, ponatinib, dovitinib",0.0963674839157623,0.0315170514460649,FALSE
"MN-2","Pearson.est","glucocorticoid receptor agonist",0.71797,1.7,0.019,292,0.271,"hydrocortisone, ciclesonide, triamcinolone.acetonide, fluocinolone.acetonide, flumethasone.pivalate, halobetasol.propionate, halcinonide, desonide, methylprednisolone, flumethasone, difluprednate, rimexolone, dexamethasone.acetate, prednisolone, clobetasol.propionate, fludroxycortide",1.72124639904717,0.567030709125594,FALSE
"MN-2","Pearson.est","glutamate receptor antagonist",-0.20418,-0.541,0.961,1246,0.991,"ACDPP, LY456236, felbamate",0.0172766123314547,0.00392634551472468,FALSE
"MN-2","Pearson.est","glycogen synthase kinase inhibitor",-0.34517,-0.872,0.575,1348,0.898,"CHIR.99021, CHIR.98014",0.24033215531037,0.0467236633326956,FALSE
"MN-2","Pearson.est","growth factor receptor inhibitor",0.41286,0.96,0.525,301,0.75,"GSK1904529A, AZD3463",0.279840696594043,0.1249387366083,FALSE
"MN-2","Pearson.est","HCV inhibitor",0.49586,1.17,0.274,145,0.768,"embelin, PSI.7976",0.562249437179612,0.114638779968488,FALSE
"MN-2","Pearson.est","HDAC inhibitor",-0.14905,-0.402,1,1121,0.998,"ACY.1215, scriptaid, vorinostat, pyroxamide, mocetinostat, resminostat, chidamide",0,0.000869458712628891,FALSE
"MN-2","Pearson.est","histamine receptor antagonist",0.40733,0.974,0.489,389,0.804,"ranitidine, terfenadine, ebastine, levocetirizine, astemizole, tecastemizole",0.31069114087638,0.0947439512515487,FALSE
"MN-2","Pearson.est","HMGCR inhibitor",-0.8572,-2.24,0,1399,0.0207,"fluvastatin, pitavastatin, atorvastatin, mevastatin",Inf,1.68402965454308,TRUE
"MN-2","Pearson.est","HSP inhibitor",-0.38314,-1.02,0.435,1416,0.713,"NMS.E973",0.361510743045363,0.146910470148134,FALSE
"MN-2","Pearson.est","JAK inhibitor",0.23293,0.541,0.95,476,1,"filgotinib, TG.02, pacritinib, AZD1480, CEP.33779, WHI.P154, TG.101209, AZ960",0.0222763947111523,0,FALSE
"MN-2","Pearson.est","KIT inhibitor",-0.41711,-1.09,0.319,1163,0.728,"regorafenib, telatinib, midostaurin, motesanib, pazopanib, lenvatinib",0.496209316942819,0.137868620686963,FALSE
"MN-2","Pearson.est","MDM inhibitor",0.19783,0.459,0.993,202,0.988,"RITA",0.00305075150461883,0.00524305541237188,FALSE
"MN-2","Pearson.est","MEK inhibitor",0.73988,1.74,0.00725,164,0.299,"AZD8330, trametinib, TAK.733, PD.0325901, Ro.4987655, AS.703026, cobimetinib, selumetinib, MEK162, PD.198306, PD.318088, refametinib",2.13966199342901,0.52432881167557,FALSE
"MN-2","Pearson.est","MET inhibitor",-0.56561,-1.48,0.0946,1195,0.46,"LY2801653, AMG458",1.02410886359821,0.337242168318426,FALSE
"MN-2","Pearson.est","microtubule inhibitor",-0.55057,-1.48,0.1,1105,0.46,"secnidazole, vinflunine, vinblastine, colchicine, estramustine.phosphate",1,0.337242168318426,FALSE
"MN-2","Pearson.est","mTOR inhibitor",0.47038,1.11,0.341,495,0.748,"GSK2126458, WYE.354, WAY.600, LY303511, XL388, AZD8055, PP242, torin.1, WYE.125132, OSI.027, PF.04691502, ku.0063794, torin.2, palomid.529, voxtalisib",0.467245621007502,0.126098402135539,FALSE
"MN-2","Pearson.est","NFkB pathway inhibitor",0.25385,0.592,0.925,618,0.989,"EVP4593, betulinic.acid, curcumin, Ro.106.9920, BAY.11.7085, IKK.2.inhibitor.V, parthenolide....",0.0338582672609674,0.0048037084028206,FALSE
"MN-2","Pearson.est","opioid receptor agonist",0.27656,0.656,0.862,416,0.976,"trimebutine, ADL5859",0.0644927341752872,0.0105501823333082,FALSE
"MN-2","Pearson.est","p38 MAPK inhibitor",0.59821,1.42,0.104,474,0.538,"TAK.715, SB.239063, CMPD.1, VX.702, skepinone.l, SB.242235",0.98296666070122,0.269217724333611,FALSE
"MN-2","Pearson.est","PARP inhibitor",-0.58929,-1.6,0.0536,1230,0.461,"niraparib, AZD2461, talazoparib, olaparib",1.27083521030723,0.336299074610352,FALSE
"MN-2","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.58054,-1.53,0.0881,1150,0.502,"orantinib, regorafenib, telatinib, trapidil, ponatinib, dovitinib, motesanib, axitinib, nintedanib, pazopanib, lenvatinib, linifanib",1.05502409158795,0.299296282854981,FALSE
"MN-2","Pearson.est","phosphatase inhibitor",-0.31148,-0.817,0.614,1199,0.935,"menadione, CID.5458317, bis.maltolato.oxovanadium.IV., BVT.948",0.211831628858832,0.0291883891274822,FALSE
"MN-2","Pearson.est","phosphodiesterase inhibitor",-0.41528,-1.08,0.351,1340,0.707,"GSK256066, anagrelide, enoximone",0.454692883534176,0.150580586203101,FALSE
"MN-2","Pearson.est","PI3K inhibitor",0.44719,1.06,0.39,144,0.753,"GSK2126458, taselisib, alpelisib, LY303511, TG.100713, YM.201636, GDC.0941",0.408935392973501,0.123205023799299,FALSE
"MN-2","Pearson.est","PLK inhibitor",-0.54385,-1.44,0.126,1005,0.472,"GW.843682X, BI.2536, rigosertib, GSK461364, volasertib",0.899629454882437,0.326058001365912,FALSE
"MN-2","Pearson.est","potassium channel blocker",-0.36394,-0.944,0.495,1355,0.793,"dofetilide",0.305394801066431,0.100726812682396,FALSE
"MN-2","Pearson.est","PPAR receptor agonist",-0.50666,-1.36,0.157,1335,0.498,"clofibrate, GW.501516",0.804100347590766,0.302770657240282,FALSE
"MN-2","Pearson.est","progesterone receptor agonist",-0.46539,-1.21,0.256,1172,0.624,"danazol, norethindrone.acetate, norethindrone, dienogest, norgestrel",0.59176003468815,0.204815410317576,FALSE
"MN-2","Pearson.est","proteasome inhibitor",-0.45174,-1.19,0.243,1003,0.618,"oprozomib, ixazomib, ONX.0914, MG.132, delanzomib",0.614393726401688,0.209011524911184,FALSE
"MN-2","Pearson.est","protein synthesis inhibitor",0.3284,0.763,0.747,553,0.96,"cycloheximide, brefeldin.a, chloramphenicol.palmitate, emetine, bruceantin, azomycin..2.nitroimidazole., florfenicol, tedizolid.phosphate",0.126679398184601,0.0177287669604316,FALSE
"MN-2","Pearson.est","protein tyrosine kinase inhibitor",0.58203,1.37,0.134,372,0.552,"AV.412, BMS.599626, NVP.TAE226, CP.724714, tyrphostin.A9, PP.121",0.872895201635192,0.258060922270801,FALSE
"MN-2","Pearson.est","RAF inhibitor",0.31302,0.735,0.803,303,0.951,"CEP.32496, SB.590885, AZ.628, LGX818",0.095284454721319,0.0218194830625861,FALSE
"MN-2","Pearson.est","RET tyrosine kinase inhibitor",0.65514,1.51,0.0617,19,0.43,"vandetanib",1.20971483596676,0.366531544420413,FALSE
"MN-2","Pearson.est","retinoid receptor agonist",0.39672,0.919,0.562,331,0.8,"CD.437, tamibarotene, AM.580, adarotene",0.250263684430939,0.0969100130080564,FALSE
"MN-2","Pearson.est","ribonucleotide reductase inhibitor",-0.68674,-1.84,0.0134,1205,0.368,"fludarabine, gemcitabine, pentostatin, hydroxyurea, clofarabine, cladribine",1.87289520163519,0.434152181326482,FALSE
"MN-2","Pearson.est","serotonin receptor agonist",-0.47743,-1.24,0.196,1145,0.614,"SR.57227A, zolmitriptan, aripiprazole",0.707743928643524,0.211831628858832,FALSE
"MN-2","Pearson.est","serotonin receptor antagonist",0.30569,0.724,0.789,526,0.941,"SB.228357, RS.16566, SB.216641, sertindole, lurasidone, pirenperone, tropisetron",0.10292299679058,0.0264103765727431,FALSE
"MN-2","Pearson.est","sodium channel blocker",0.31435,0.737,0.762,296,0.973,"ajmaline, A.803467, benzocaine, mexiletine",0.1180450286604,0.0118871597316481,FALSE
"MN-2","Pearson.est","src inhibitor",0.70057,1.65,0.028,40,0.301,"ZM.306416, saracatinib, dasatinib, bosutinib",1.55284196865778,0.521433504406157,FALSE
"MN-2","Pearson.est","sterol demethylase inhibitor",-0.40867,-1.06,0.355,1442,0.707,"chlormidazole",0.449771646944906,0.150580586203101,FALSE
"MN-2","Pearson.est","TGF beta receptor inhibitor",0.58739,1.38,0.132,355,0.583,"repsox, D.4476, SB.431542",0.87942606879415,0.234331445240986,FALSE
"MN-2","Pearson.est","thymidylate synthase inhibitor",0.47269,1.12,0.334,462,0.802,"carmofur, ftorafur, raltitrexed",0.476253533188435,0.0958256317158365,FALSE
"MN-2","Pearson.est","topoisomerase inhibitor",-0.67483,-1.76,0.0269,1252,0.37,"genz.644282, valrubicin, mitoxantrone, doxorubicin, rubitecan, teniposide, amonafide, daunorubicin, irinotecan, etoposide, topotecan, etoposide.phosphate, epirubicin, nemorubicin",1.57024771999759,0.431798275933005,FALSE
"MN-2","Pearson.est","tubulin polymerization inhibitor",-0.2533,-0.664,0.861,1011,0.937,"vincristine, paclitaxel, ABT.751, vindesine, combretastatin.A.4, epothilone.d, verubulin, flubendazole, vinblastine, CYT.997, taltobulin, BNC105, KX2.391",0.0649968485463452,0.0282604091122217,FALSE
"MN-2","Pearson.est","tyrosine kinase inhibitor",0.4695,1.11,0.339,385,0.748,"vandetanib, dasatinib, AV.412, BMS.599626, aminopurvalanol.a, NVP.TAE226, tivantinib, CP.724714, GTP.14564, tyrphostin.A9, PP.121, hypericin",0.469800301796918,0.126098402135539,FALSE
"MN-2","Pearson.est","VEGFR inhibitor",0.33101,0.785,0.759,91,0.952,"XL.647, vandetanib, ZM.306416, BMS.690514, AEE788",0.11975822410452,0.0213630516155257,FALSE
"MN-2","Pearson.est","vitamin D receptor agonist",0.63234,1.51,0.0617,386,0.43,"tacalcitol, ercalcitriol, calcitriol, alfacalcidol, maxacalcitol",1.20971483596676,0.366531544420413,FALSE
"MN-3","Pearson.est","EGFR inhibitor",0.82664,1.96,0.00332,129,0.0805,"poziotinib, AZD8931, gefitinib, XL.647, dacomitinib, erlotinib, osimertinib, pelitinib, afatinib, neratinib, canertinib, BIBU.1361, lapatinib, PD.153035, vandetanib, CUDC.101, AST.1306, BMS.690514, icotinib, BMS.599626, WZ.4002, tucatinib, PD.168393, AEE788, WZ8040, ARRY.334543, BIBX.1382, TAK.285, GW.583340",2.47886191629596,1.09420411963213,TRUE
"MN-3","Pearson.est","Abl kinase inhibitor",0.57088,1.37,0.122,42,0.579,"ZM.306416, dasatinib, bosutinib",0.913640169325252,0.237321436272564,FALSE
"MN-3","Pearson.est","acetylcholine receptor agonist",0.29816,0.706,0.791,308,1,"nicotine, pilocarpine",0.101823516502323,0,FALSE
"MN-3","Pearson.est","acetylcholine receptor antagonist",-0.57988,-1.52,0.0708,1188,0.423,"iododexetimide, methscopolamine, diphemanil",1.14996674231023,0.373659632624958,FALSE
"MN-3","Pearson.est","adenosine receptor antagonist",0.62534,1.51,0.0941,286,0.441,"CGS.15943, PSB.1115, MRS.1220, SCH.58261",1.02641037657274,0.355561410532161,FALSE
"MN-3","Pearson.est","adrenergic receptor agonist",0.29666,0.699,0.809,171,1,"isoxsuprine, ritodrine, oxymetazoline",0.0920514783877277,0,FALSE
"MN-3","Pearson.est","adrenergic receptor antagonist",-0.23155,-0.593,0.949,1195,1,"atenolol...., propranolol, carvedilol, metoprolol, pindolol",0.0227337875727074,0,FALSE
"MN-3","Pearson.est","AKT inhibitor",0.44003,1.06,0.368,345,0.65,"uprosertib, triciribine, AT7867, AZD5363, GSK2110183, GDC.0068",0.434152181326482,0.187086643357144,FALSE
"MN-3","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.18111,0.43,0.995,461,0.995,"GW.788388, SB.505124, AZD3463, lorlatinib",0.00217691925427455,0.00217691925427455,FALSE
"MN-3","Pearson.est","androgen receptor antagonist",-0.27652,-0.707,0.791,971,0.899,"enzalutamide, bicalutamide, cyproterone.acetate, flutamide",0.101823516502323,0.0462403082667712,FALSE
"MN-3","Pearson.est","antioxidant",0.39684,0.959,0.497,479,0.775,"mesna, trolox, chlorogenic.acid",0.303643611266668,0.11069829749369,FALSE
"MN-3","Pearson.est","AP inhibitor",-0.36475,-0.918,0.53,1429,0.777,"idronoxil",0.275724130399211,0.109578981199086,FALSE
"MN-3","Pearson.est","ATPase inhibitor",-0.36318,-0.918,0.556,1040,0.777,"thonzonium, rabeprazole, digitoxigenin, omeprazole, digitoxin, oligomycin.a",0.254925208417942,0.109578981199086,FALSE
"MN-3","Pearson.est","Aurora kinase inhibitor",-0.33459,-0.857,0.612,1022,0.806,"AT.9283, MLN.8054, TAK.901, barasertib.HQPA, aurora.a.inhibitor.i, SNS.314, PF.03814735, AMG900, tozasertib, ZM.447439, barasertib",0.213248577854439,0.0936649581949093,FALSE
"MN-3","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.4601,1.08,0.377,559,0.67,"tedizolid, azalomycin.b, tilmicosin, azithromycin, radezolid, dirithromycin",0.423658649794207,0.173925197299174,FALSE
"MN-3","Pearson.est","bacterial DNA gyrase inhibitor",-0.28724,-0.743,0.753,1218,0.922,"novobiocin, norfloxacin, sparfloxacin",0.123205023799299,0.0352690789463706,FALSE
"MN-3","Pearson.est","BCL inhibitor",-0.41028,-1.05,0.393,1178,0.738,"HA14.1, navitoclax, ABT.737, oridonin",0.405607449624573,0.131943638176958,FALSE
"MN-3","Pearson.est","Bcr.Abl kinase inhibitor",0.46721,1.12,0.315,42,0.688,"dasatinib, bosutinib",0.501689446210399,0.162411561764489,FALSE
"MN-3","Pearson.est","benzodiazepine receptor agonist",0.28074,0.654,0.877,430,0.962,"eprinomectin, piperazine, ivermectin, lorazepam, zaleplon, ZK.93423",0.0570004066339595,0.0168249279621871,FALSE
"MN-3","Pearson.est","bromodomain inhibitor",0.28746,0.682,0.829,671,1,"JQ1...., OTX015, bromosporine, I.BET151, I.BET.762",0.0814454694497265,0,FALSE
"MN-3","Pearson.est","calcium channel blocker",0.50474,1.23,0.234,395,0.755,"SKF.96365, tetrandrine, cinnarazine, efonidipine.monoethanolate, fendiline, mibefradil",0.630784142589857,0.122053048370812,FALSE
"MN-3","Pearson.est","CC chemokine receptor antagonist",0.47454,1.13,0.299,92,0.704,"ZK811752, navarixin",0.52432881167557,0.152427340857888,FALSE
"MN-3","Pearson.est","CDK inhibitor",0.48728,1.18,0.276,370,0.719,"AT.7519, aminopurvalanol.a, AZD5438, P276.00, alvocidib, JNJ.7706621, TG.02, indirubin, BMS.387032, BMS.265246",0.559090917934782,0.143271109617117,FALSE
"MN-3","Pearson.est","CHK inhibitor",-0.39743,-1.02,0.419,1267,0.731,"SB.218078, PF.477736",0.377785977033705,0.13608262304214,FALSE
"MN-3","Pearson.est","cyclooxygenase inhibitor",-0.28094,-0.721,0.799,1391,0.905,"sulfasalazine, suxibuzone, naproxen",0.0974532206860086,0.0433514207947967,FALSE
"MN-3","Pearson.est","cytochrome P450 inhibitor",-0.27967,-0.722,0.787,403,0.929,"morin, itraconazole, eplerenone, PF.4981517, metyrapone, clotrimazole, cobicistat",0.104025267640935,0.0319842860063582,FALSE
"MN-3","Pearson.est","DNA alkylating agent",-0.49004,-1.22,0.244,1186,0.791,"satraplatin, mitomycin.c, cisplatin, carboplatin, melphalan, dianhydrogalactitol",0.612610173661271,0.101823516502323,FALSE
"MN-3","Pearson.est","DNA inhibitor",-0.38435,-0.948,0.488,1288,0.778,"valrubicin, carboplatin, pibenzimol, melphalan, chlorambucil",0.311580177997289,0.109020403010311,FALSE
"MN-3","Pearson.est","DNA methyltransferase inhibitor",0.54343,1.3,0.163,170,0.638,"decitabine, azacitidine",0.787812395596042,0.195179321278838,FALSE
"MN-3","Pearson.est","DNA polymerase inhibitor",0.4891,1.16,0.294,310,0.719,"cidofovir, idoxuridine, adefovir.dipivoxil",0.531652669587843,0.143271109617117,FALSE
"MN-3","Pearson.est","DNA synthesis inhibitor",-0.37821,-0.963,0.496,1085,0.78,"altretamine, azodicarbonamide, mitomycin.c, cisplatin, artemisinin, estramustine.phosphate",0.304518323509803,0.10790539730952,FALSE
"MN-3","Pearson.est","dopamine receptor antagonist",0.33861,0.815,0.662,323,0.985,"clebopride, mesoridazine, oxiperomide, domperidone, UH.232...., acetophenazine",0.1791420105603,0.00656376950238827,FALSE
"MN-3","Pearson.est","estrogen receptor agonist",-0.30885,-0.811,0.696,1431,0.861,"estradiol.cypionate",0.157390760389438,0.0649968485463452,FALSE
"MN-3","Pearson.est","estrogen receptor antagonist",0.5019,1.2,0.252,73,0.722,"clomifene, raloxifene",0.598599459218456,0.141462802430361,FALSE
"MN-3","Pearson.est","FGFR inhibitor",-0.67597,-1.75,0.0309,1355,0.186,"dovitinib, nintedanib, lenvatinib, erdafitinib",1.51004152057517,0.730487055782084,TRUE
"MN-3","Pearson.est","FLT3 inhibitor",-0.39188,-0.999,0.436,1041,0.741,"quizartinib, TG.101348, sorafenib, tyrphostin.AG.1296, lestaurtinib, tozasertib, midostaurin, ponatinib, dovitinib",0.360513510731414,0.130181792020672,FALSE
"MN-3","Pearson.est","glucocorticoid receptor agonist",0.67647,1.64,0.0284,223,0.275,"hydrocortisone, ciclesonide, fluocinolone.acetonide, triamcinolone.acetonide, halobetasol.propionate, flumethasone.pivalate, halcinonide, desonide, methylprednisolone, flumethasone, difluprednate, dexamethasone.acetate, rimexolone",1.54668165995296,0.560667306169737,FALSE
"MN-3","Pearson.est","glutamate receptor antagonist",-0.2233,-0.559,0.95,1198,1,"ACDPP, LY456236, felbamate",0.0222763947111523,0,FALSE
"MN-3","Pearson.est","glycogen synthase kinase inhibitor",-0.34813,-0.891,0.541,1181,0.799,"GSK.3.inhibitor.IX, CHIR.98014, CHIR.99021",0.266802734893431,0.0974532206860086,FALSE
"MN-3","Pearson.est","growth factor receptor inhibitor",0.30091,0.713,0.806,103,1,"GSK1904529A",0.0936649581949093,0,FALSE
"MN-3","Pearson.est","HCV inhibitor",0.39896,0.939,0.521,148,0.784,"embelin, PSI.7976",0.283162276700476,0.105683937315562,FALSE
"MN-3","Pearson.est","HDAC inhibitor",-0.19341,-0.492,0.99,1084,0.984,"mocetinostat, pyroxamide, scriptaid, ACY.1215, nexturastat.a, vorinostat, chidamide, resminostat",0.00436480540245009,0.00700490156865849,FALSE
"MN-3","Pearson.est","histamine receptor antagonist",0.41137,0.976,0.478,305,0.774,"ranitidine, terfenadine, ebastine, tecastemizole, astemizole, levocetirizine",0.320572103387881,0.111259039317107,FALSE
"MN-3","Pearson.est","HMGCR inhibitor",-0.87878,-2.19,0,1367,0.0165,"fluvastatin, pitavastatin, atorvastatin, mevastatin",Inf,1.78251605578609,TRUE
"MN-3","Pearson.est","HSP inhibitor",-0.34168,-0.874,0.619,1405,0.802,"NMS.E973",0.208309350979882,0.0958256317158365,FALSE
"MN-3","Pearson.est","JAK inhibitor",-0.19659,-0.503,0.98,1200,1,"lestaurtinib, tozasertib, PRT062070, ruxolitinib",0.00877392430750515,0,FALSE
"MN-3","Pearson.est","KIT inhibitor",-0.43284,-1.12,0.289,1050,0.85,"sorafenib, cediranib, telatinib, regorafenib, midostaurin, motesanib, lenvatinib, pazopanib",0.539102157243452,0.0705810742857073,FALSE
"MN-3","Pearson.est","MDM inhibitor",-0.39637,-1.02,0.401,1077,0.731,"idasanutlin, serdemetan, AMG.232",0.396855627379818,0.13608262304214,FALSE
