"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"WU-536","Pearson.est","PLK inhibitor",-0.73018,-1.84,0.0128,1072,0.111,"HMN.214, BI.2536, GSK461364, GW.843682X, volasertib, rigosertib",1.89279003035213,0.954677021213343,TRUE
"WU-536","Pearson.est","potassium channel blocker",-0.47972,-1.18,0.255,890,0.533,"ibutilide, mepivacaine, meglitinide, dofetilide",0.593459819566045,0.273272790973428,FALSE
"WU-536","Pearson.est","PPAR receptor agonist",-0.37868,-0.925,0.532,706,0.842,"pterostilbene, fenofibrate, S26948, ciprofibrate, clofibrate, GW.501516",0.274088367704952,0.0746879085003505,FALSE
"WU-536","Pearson.est","progesterone receptor agonist",-0.28367,-0.688,0.841,1272,0.911,"norgestrel, dienogest",0.0752040042020878,0.0404816230270017,FALSE
"WU-536","Pearson.est","proteasome inhibitor",-0.56591,-1.37,0.136,842,0.38,"carfilzomib, bortezomib, ixazomib.citrate, ONX.0914, ixazomib, delanzomib, MG.132",0.866461091629782,0.42021640338319,FALSE
"WU-536","Pearson.est","protein synthesis inhibitor",-0.2501,-0.615,0.902,988,0.947,"puromycin, homoharringtonine, clofoctol, harringtonine, mercaptopurine, anguidine",0.0447934624580583,0.0236500209967266,FALSE
"WU-536","Pearson.est","protein tyrosine kinase inhibitor",0.56353,1.52,0.0728,421,0.337,"AV.412, BMS.599626, tyrphostin.A9, PP.121, CP.724714, NVP.TAE226, mubritinib",1.13786862068696,0.472370099128661,FALSE
"WU-536","Pearson.est","RAF inhibitor",0.25696,0.691,0.818,145,0.944,"CEP.32496, LGX818, SB.590885",0.087246696328677,0.025028005701931,FALSE
"WU-536","Pearson.est","RET tyrosine kinase inhibitor",0.39582,1.05,0.361,16,0.806,"vandetanib",0.442492798094342,0.0936649581949093,FALSE
"WU-536","Pearson.est","retinoid receptor agonist",0.3418,0.899,0.551,284,1,"CD.437, AM.580, tamibarotene, adapalene",0.258848401148215,0,FALSE
"WU-536","Pearson.est","ribonucleotide reductase inhibitor",-0.53261,-1.28,0.197,1250,0.444,"hydroxyurea, gemcitabine, cladribine, clofarabine",0.705533773838407,0.35261702988538,FALSE
"WU-536","Pearson.est","serotonin receptor agonist",-0.64311,-1.57,0.0436,943,0.24,"ipsapirone, pardoprunox, zolmitriptan, SR.57227A, aripiprazole",1.36051351073141,0.619788758288394,TRUE
"WU-536","Pearson.est","serotonin receptor antagonist",-0.35188,-0.864,0.621,1180,0.935,"paliperidone, lerisetron, aripiprazole",0.20690839982342,0.0291883891274822,FALSE
"WU-536","Pearson.est","sodium channel blocker",-0.28157,-0.691,0.84,919,0.927,"triamterene, mepivacaine, cibenzoline, benzethonium, lappaconite, oxcarbazepine",0.0757207139381184,0.0329202658555029,FALSE
"WU-536","Pearson.est","src inhibitor",0.5571,1.47,0.0969,70,0.361,"saracatinib, ZM.306416, dasatinib, bosutinib",1.01367622294923,0.442492798094342,FALSE
"WU-536","Pearson.est","sterol demethylase inhibitor",-0.42364,-1.02,0.424,1228,0.713,"posaconazole, chlormidazole",0.372634143407267,0.146910470148134,FALSE
"WU-536","Pearson.est","TGF beta receptor inhibitor",0.55204,1.45,0.106,346,0.349,"repsox, SB.431542, D.4476, SB.525334",0.97469413473523,0.45717457304082,FALSE
"WU-536","Pearson.est","thymidylate synthase inhibitor",-0.35185,-0.849,0.643,683,0.936,"capecitabine, ftorafur, doxifluridine, raltitrexed, trifluridine",0.191789027075778,0.0287241512618947,FALSE
"WU-536","Pearson.est","topoisomerase inhibitor",-0.72935,-1.77,0.00945,1207,0.12,"TAS.103, exatecan.mesylate, dexrazoxane, doxorubicin, genz.644282, mitoxantrone, valrubicin, teniposide, epirubicin, amonafide, voreloxin, daunorubicin, irinotecan, rubitecan, etoposide.phosphate, etoposide, topotecan, nemorubicin",2.02456819149074,0.920818753952375,TRUE
"WU-536","Pearson.est","tubulin polymerization inhibitor",-0.64943,-1.6,0.0493,1115,0.247,"docetaxel, fosbretabulin, epothilone.b, plinabulin, epothilone.d, paclitaxel, dolastatin.10, vindesine, vincristine, combretastatin.A.4, ABT.751, verubulin, vinblastine, taltobulin, CYT.997, BNC105, KX2.391",1.30715308072277,0.607303046740334,TRUE
"WU-536","Pearson.est","tyrosine kinase inhibitor",0.2826,0.76,0.723,374,0.908,"vandetanib, AV.412, dasatinib, BMS.599626, tyrphostin.A9, aminopurvalanol.a, tivantinib, PP.121, GTP.14564, CP.724714, hypericin, NVP.TAE226",0.140861702705469,0.0419141514789149,FALSE
"WU-536","Pearson.est","VEGFR inhibitor",-0.42649,-1.05,0.388,1217,0.704,"KI.8751, telatinib, cediranib, RAF265, MK.2461, sunitinib, foretinib, motesanib, SAR131675, pazopanib, dovitinib, lenvatinib, nintedanib, axitinib, tivozanib, linifanib",0.411168274405793,0.152427340857888,FALSE
"WU-536","Pearson.est","vitamin D receptor agonist",0.66217,1.7,0.0371,189,0.305,"tacalcitol, ercalcitriol, calcitriol, maxacalcitol",1.43062609038495,0.515700160653214,FALSE
"WU-561","Pearson.est","EGFR inhibitor",0.82669,2.01,0.00173,116,0.0548,"poziotinib, AZD8931, neratinib, gefitinib, tucatinib, XL.647, afatinib, dacomitinib, osimertinib, canertinib, pelitinib, BMS.690514, lapatinib, erlotinib, BIBX.1382, CUDC.101, BIBU.1361, WZ.4002, GW.583340, PD.153035, AST.1306, BMS.599626, AEE788, vandetanib, TAK.285, PD.168393, ARRY.334543, tyrphostin.AG.1478, WZ8040",2.7619538968712,1.26121944151563,TRUE
"WU-561","Pearson.est","Abl kinase inhibitor",-0.37104,-0.903,0.603,1165,0.704,"KW.2449, imatinib, bafetinib, tozasertib, GZD824, ponatinib",0.219682687859849,0.152427340857888,FALSE
"WU-561","Pearson.est","acetylcholine receptor agonist",-0.47308,-1.2,0.244,1403,0.46,"oxiracetam",0.612610173661271,0.337242168318426,FALSE
"WU-561","Pearson.est","acetylcholine receptor antagonist",-0.52578,-1.36,0.151,841,0.334,"diphemanil, methscopolamine, dicycloverine, darifenacin, iododexetimide",0.821023052706831,0.476253533188435,FALSE
"WU-561","Pearson.est","adenosine receptor antagonist",0.62085,1.48,0.105,232,0.407,"CGS.15943, MRS.1220, SCH.58261",0.978810700930062,0.39040559077478,FALSE
"WU-561","Pearson.est","adrenergic receptor agonist",0.18144,0.443,0.997,1188,1,"ritodrine, isoxsuprine, terbutaline, isoetharine, methyldopa, A61603, lidamidine, midodrine, epinephrine, buphenine, oxymetazoline, clenbuterol, norepinephrine, xylazine, metaraminol",0.00130484168834428,0,FALSE
"WU-561","Pearson.est","adrenergic receptor antagonist",0.35519,0.865,0.584,292,1,"dronedarone, imiloxan, dihydroergocristine, prazosin, atipamezole, vincamine, RS.17053",0.233587152887601,0,FALSE
"WU-561","Pearson.est","AKT inhibitor",0.63249,1.53,0.0734,236,0.357,"uprosertib, GDC.0068, GSK2110183, triciribine, palomid.529",1.13430394008393,0.447331783887807,FALSE
"WU-561","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.19972,0.488,0.982,1161,1,"CEP.37440, SB.505124, AZD3463, GW.788388, alectinib, crizotinib, NVP.TAE684, AP26113, brigatinib, lorlatinib, DMH1",0.00788851221305034,0,FALSE
"WU-561","Pearson.est","androgen receptor antagonist",0.21706,0.522,0.978,1135,1,"RU.58841, nilutamide, enzalutamide, flutamide, cyproterone.acetate, bicalutamide",0.00966114521239857,0,FALSE
"WU-561","Pearson.est","antioxidant",-0.36745,-0.924,0.523,1035,0.691,"rutin, benfotiamine",0.281498311132726,0.160521952625802,FALSE
"WU-561","Pearson.est","AP inhibitor",-0.71439,-1.79,0.0135,1334,0.189,"birinapant, LCL.161, GDC.0152, idronoxil",1.86966623150499,0.723538195826756,TRUE
"WU-561","Pearson.est","ATPase inhibitor",0.20404,0.494,0.981,1155,1,"k.strophanthidin, NMS.873, evodiamine, digoxin, omeprazole, oligomycin.a, rabeprazole, blebbistatin...., thonzonium, digitoxigenin, ouabain, digitoxin",0.0083309926200515,0,FALSE
"WU-561","Pearson.est","Aurora kinase inhibitor",-0.27396,-0.709,0.807,1118,0.804,"hesperadin, ENMD.2076, KW.2449, MLN.8054, SNS.314, AT.9283, PF.03814735, barasertib, tozasertib, AMG900",0.0931264652779296,0.0947439512515487,FALSE
"WU-561","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.67945,1.64,0.0357,156,0.302,"tedizolid, azithromycin, tilmicosin",1.44733178388781,0.519993057042849,FALSE
"WU-561","Pearson.est","bacterial DNA gyrase inhibitor",-0.30229,-0.781,0.747,1418,0.748,"sparfloxacin",0.126679398184601,0.126098402135539,FALSE
"WU-561","Pearson.est","BCL inhibitor",0.30047,0.74,0.788,98,1,"gossypol",0.103473782510445,0,FALSE
"WU-561","Pearson.est","Bcr.Abl kinase inhibitor",-0.5236,-1.38,0.147,1237,0.348,"imatinib, bafetinib, tozasertib, GZD824, ponatinib",0.832682665251824,0.458420756053419,FALSE
"WU-561","Pearson.est","benzodiazepine receptor agonist",0.21016,0.514,0.976,479,1,"zaleplon, lorazepam, ivermectin, ZK.93423, eprinomectin, piperazine",0.0105501823333082,0,FALSE
"WU-561","Pearson.est","bromodomain inhibitor",0.75729,1.86,0.00879,290,0.139,"JQ1...., I.BET151, OTX015, bromosporine",2.05601112492623,0.856985199745905,TRUE
"WU-561","Pearson.est","calcium channel blocker",0.51009,1.24,0.25,287,0.773,"fendiline, SKF.96365, tetrandrine, cinnarazine, SR.33805, mibefradil",0.602059991327962,0.111820506081675,FALSE
"WU-561","Pearson.est","CC chemokine receptor antagonist",-0.3467,-0.893,0.55,1107,0.678,"SB.225002, MK.0812, UNBS.5162",0.259637310505756,0.168770306132937,FALSE
"WU-561","Pearson.est","CDK inhibitor",0.38892,0.936,0.54,519,1,"aminopurvalanol.a, BMS.387032, TG.02, arcyriaflavin.a, BMS.265246, AT.7519, JNJ.7706621, P276.00, indirubin, AZD5438, R547, indisulam, CR8..R., alvocidib, PHA.793887",0.267606240177031,0,FALSE
"WU-561","Pearson.est","CHK inhibitor",-0.57147,-1.45,0.104,967,0.305,"AZD7762, SB.218078, CHIR.124, LY2606368, PF.477736, SCH.900776",0.98296666070122,0.515700160653214,FALSE
"WU-561","Pearson.est","cyclooxygenase inhibitor",0.3144,0.781,0.731,285,1,"tryptanthrin, aspirin, FR.122047, meloxicam, amfenac, ramifenazone",0.13608262304214,0,FALSE
"WU-561","Pearson.est","cytochrome P450 inhibitor",-0.59495,-1.51,0.0916,951,0.324,"morin, eplerenone, clotrimazole, itraconazole, metyrapone",1.03810452633215,0.489454989793388,FALSE
"WU-561","Pearson.est","DNA alkylating agent",-0.31207,-0.796,0.669,1182,0.747,"melphalan, cisplatin, carboplatin",0.174573882232177,0.126679398184601,FALSE
"WU-561","Pearson.est","DNA inhibitor",0.19898,0.482,0.983,559,1,"primaquine, oxaliplatin, sangivamycin, tirapazamine, teroxirone, metronidazole, mechlorethamine, pibenzimol, busulfan",0.00744648216786438,0,FALSE
"WU-561","Pearson.est","DNA methyltransferase inhibitor",0.45941,1.09,0.345,207,0.846,"decitabine, azacitidine",0.462180904926726,0.0726296369609765,FALSE
"WU-561","Pearson.est","DNA polymerase inhibitor",0.30888,0.75,0.753,189,1,"cidofovir, idoxuridine",0.123205023799299,0,FALSE
"WU-561","Pearson.est","DNA synthesis inhibitor",-0.35803,-0.898,0.557,1082,0.69,"artemisinin, nelarabine, azodicarbonamide, floxuridine, estramustine.phosphate, cisplatin, altretamine",0.254144804826271,0.161150909262745,FALSE
"WU-561","Pearson.est","dopamine receptor antagonist",0.38777,0.938,0.517,447,1,"mesoridazine, oxiperomide, thioproperazine, sertindole, clebopride, UH.232...., lurasidone, domperidone",0.286509456906058,0,FALSE
"WU-561","Pearson.est","estrogen receptor agonist",0.24257,0.59,0.928,390,1,"erteberel, estrone, equol",0.0324520237811379,0,FALSE
"WU-561","Pearson.est","estrogen receptor antagonist",0.41695,1.02,0.414,187,0.966,"clomifene, raloxifene",0.382999658879101,0.0150228735845067,FALSE
"WU-561","Pearson.est","FGFR inhibitor",-0.86291,-2.17,0,1347,0.00878,"AZD4547, MK.2461, orantinib, dovitinib, nintedanib, lenvatinib, erdafitinib",Inf,2.0565054840939,TRUE
"WU-561","Pearson.est","FLT3 inhibitor",-0.53094,-1.36,0.148,1103,0.334,"tandutinib, ENMD.2076, KW.2449, quizartinib, tozasertib, lestaurtinib, dovitinib, sunitinib, midostaurin, ponatinib",0.829738284605043,0.476253533188435,FALSE
"WU-561","Pearson.est","glucocorticoid receptor agonist",0.74963,1.8,0.0181,264,0.122,"triamcinolone.acetonide, ciclesonide, halcinonide, halobetasol.propionate, rimexolone, desonide, flumethasone, flumethasone.pivalate, clobetasol.propionate, methylprednisolone, fludroxycortide, difluprednate, fluocinolone.acetonide, prednisolone, triamcinolone, deflazacort, betamethasone, dexamethasone.acetate, fluorometholone",1.74232142513082,0.913640169325252,TRUE
"WU-561","Pearson.est","glutamate receptor antagonist",0.17073,0.414,0.991,1203,1,"SIB.1757, tiletamine, ACDPP, CPP, CGP.37849, kynurenic.acid, IEM1754, latrepirdine, MTPG, LY456236, diazooxonorleucine, JNJ.16259685, felbamate",0.00392634551472468,0,FALSE
"WU-561","Pearson.est","glycogen synthase kinase inhibitor",-0.57828,-1.51,0.0822,1302,0.324,"tideglusib, CHIR.99021, CHIR.98014",1.08512818245995,0.489454989793388,FALSE
"WU-561","Pearson.est","growth factor receptor inhibitor",-0.39234,-1.03,0.4,1257,0.629,"PHA.848125, lestaurtinib",0.397940008672038,0.201349354554731,FALSE
"WU-561","Pearson.est","HCV inhibitor",-0.41087,-1.05,0.365,1357,0.617,"narlaprevir",0.437707135543525,0.209714835966758,FALSE
"WU-561","Pearson.est","HDAC inhibitor",0.44647,1.09,0.36,528,0.846,"PCI.24781, givinostat, SB.939, AR.42, RGFP966, M.344, dacinostat, trichostatin.a, R306465, scriptaid, pyroxamide, romidepsin, tacedinaline",0.443697499232713,0.0726296369609765,FALSE
"WU-561","Pearson.est","histamine receptor antagonist",0.36521,0.887,0.564,244,1,"terfenadine, ranitidine, epinastine, ebastine, levocetirizine",0.248720896016658,0,FALSE
"WU-561","Pearson.est","HMGCR inhibitor",-0.96527,-2.43,0,1433,0,"atorvastatin, pitavastatin, fluvastatin, mevastatin",Inf,Inf,TRUE
"WU-561","Pearson.est","HSP inhibitor",-0.2844,-0.739,0.769,916,0.785,"XL888, SNX.5422, BIIB021, guanidine, PU.H71, SNX.2112, NVP.AUY922, ganetespib, NMS.E973",0.114073660198569,0.105130343254747,FALSE
"WU-561","Pearson.est","JAK inhibitor",-0.36583,-0.955,0.48,1083,0.685,"atiprimod, baricitinib, TG.101209, AT.9283, PRT062070, tozasertib, lestaurtinib, ruxolitinib",0.318758762624413,0.164309428507574,FALSE
"WU-561","Pearson.est","KIT inhibitor",-0.61668,-1.56,0.0776,1073,0.353,"cediranib, tandutinib, masitinib, telatinib, imatinib, motesanib, KI.8751, sunitinib, pazopanib, lenvatinib, midostaurin",1.11013827874181,0.452225294612177,FALSE
"WU-561","Pearson.est","MDM inhibitor",0.37372,0.896,0.571,38,1,"RITA",0.243363891754152,0,FALSE
"WU-561","Pearson.est","MEK inhibitor",0.64841,1.61,0.0572,179,0.306,"Ro.4987655, AZD8330, trametinib, PD.0325901, PD.198306, MEK162, AS.703026, TAK.733, PD.184352, selumetinib",1.24260397120698,0.51427857351842,FALSE
"WU-561","Pearson.est","MET inhibitor",-0.57188,-1.48,0.105,1324,0.34,"AMG458, LY2801653",0.978810700930062,0.468521082957745,FALSE
"WU-561","Pearson.est","microtubule inhibitor",-0.64755,-1.59,0.0618,974,0.35,"cabazitaxel, D.64131, colchicine, secnidazole, cytochalasin.b, vinflunine, estramustine.phosphate, vinblastine",1.20901152491118,0.455931955649724,FALSE
"WU-561","Pearson.est","mTOR inhibitor",0.17016,0.413,0.998,314,0.996,"GSK2126458, WYE.354, XL388, palomid.529, LY303511, PP242, PI.103",0.000869458712628891,0.00174066157630127,FALSE
"WU-561","Pearson.est","NFkB pathway inhibitor",0.33164,0.785,0.735,321,1,"EVP4593, IKK.2.inhibitor.V, Ro.106.9920, tyloxapol",0.133712660915805,0,FALSE
"WU-561","Pearson.est","opioid receptor agonist",-0.60694,-1.55,0.0716,1100,0.329,"cebranopadol, BW.180C, spiradoline",1.14508697769214,0.482804102050026,FALSE
"WU-561","Pearson.est","p38 MAPK inhibitor",0.4578,1.14,0.31,286,0.891,"SB.239063, CMPD.1, SB.242235",0.508638306165727,0.0501222959631252,FALSE
"WU-561","Pearson.est","PARP inhibitor",-0.56852,-1.46,0.104,1426,0.339,"olaparib, talazoparib",0.98296666070122,0.469800301796918,FALSE
"WU-561","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.72834,-1.89,0.0143,1331,0.125,"motesanib, KI.8751, CP.673451, orantinib, dovitinib, sunitinib, nintedanib, pazopanib, SU014813, lenvatinib, axitinib, ponatinib, linifanib",1.84466396253494,0.903089986991944,TRUE
"WU-561","Pearson.est","phosphatase inhibitor",-0.33258,-0.84,0.642,1158,0.719,"menadione, sodium.stibogluconate, GSK2830371, bis.maltolato.oxovanadium.IV., BVT.948",0.192464971931147,0.143271109617117,FALSE
"WU-561","Pearson.est","phosphodiesterase inhibitor",-0.4951,-1.25,0.217,1265,0.432,"enoximone, YM.976, GSK256066, anagrelide",0.66354026615147,0.364516253185088,FALSE
"WU-561","Pearson.est","PI3K inhibitor",0.32979,0.793,0.712,314,1,"taselisib, YM.201636, GSK2126458, alpelisib, TG.100713, CH5132799, CUDC.907, LY303511, PIK.75, GDC.0941, PI.103",0.147520006363144,0,FALSE
"WU-561","Pearson.est","PLK inhibitor",-0.54769,-1.42,0.114,1131,0.318,"GW.843682X, GSK461364, rigosertib",0.943095148663527,0.497572880015567,FALSE
"WU-561","Pearson.est","potassium channel blocker",-0.31498,-0.825,0.622,969,0.723,"mepivacaine, meglitinide, dofetilide",0.206209615309181,0.140861702705469,FALSE
"WU-561","Pearson.est","PPAR receptor agonist",-0.33396,-0.847,0.658,1070,0.729,"S26948, fenofibrate, clofibrate",0.181774106386044,0.137272471682025,FALSE
"WU-561","Pearson.est","progesterone receptor agonist",-0.45018,-1.19,0.278,1211,0.456,"dienogest, danazol, norethindrone, norgestrel",0.555955204081924,0.341035157335565,FALSE
"WU-561","Pearson.est","proteasome inhibitor",-0.64123,-1.62,0.0393,936,0.351,"ixazomib.citrate, oprozomib, bortezomib, MG.132, ONX.0914, delanzomib, ixazomib",1.40560744962457,0.454692883534176,FALSE
"WU-561","Pearson.est","protein synthesis inhibitor",0.31057,0.757,0.753,426,1,"azomycin..2.nitroimidazole., florfenicol, bruceantin, chloramphenicol.palmitate, tedizolid.phosphate, thiostrepton, cycloheximide, emetine",0.123205023799299,0,FALSE
"WU-561","Pearson.est","protein tyrosine kinase inhibitor",0.66836,1.58,0.0459,217,0.313,"AV.412, BMS.599626, tyrphostin.A9, CP.724714, mubritinib",1.33818731446274,0.504455662453552,FALSE
"WU-561","Pearson.est","RAF inhibitor",-0.38151,-0.978,0.459,1348,0.669,"dabrafenib, vemurafenib",0.338187314462739,0.174573882232177,FALSE
"WU-561","Pearson.est","RET tyrosine kinase inhibitor",0.40404,0.986,0.466,74,0.999,"vandetanib",0.33161408331,0.000434511774017692,FALSE
"WU-561","Pearson.est","retinoid receptor agonist",0.4506,1.09,0.345,322,0.846,"CD.437, AM.580, adapalene",0.462180904926726,0.0726296369609765,FALSE
"WU-561","Pearson.est","ribonucleotide reductase inhibitor",-0.4826,-1.23,0.227,1336,0.44,"hydroxyurea, clofarabine, cladribine",0.643974142806877,0.356547323513813,FALSE
"WU-561","Pearson.est","serotonin receptor agonist",-0.67034,-1.65,0.0404,1081,0.358,"NAN.190, ipsapirone, SR.57227A, aripiprazole",1.3936186348894,0.446116973356126,FALSE
"WU-561","Pearson.est","serotonin receptor antagonist",0.26315,0.638,0.894,418,1,"SB.228357, RS.16566, sertindole, SB.216641, tropisetron, lurasidone",0.0486624812040823,0,FALSE
"WU-561","Pearson.est","sodium channel blocker",0.32756,0.78,0.72,121,1,"A.803467, ajmaline",0.142667503568732,0,FALSE
"WU-561","Pearson.est","src inhibitor",0.53382,1.32,0.171,87,0.641,"ZM.306416, bosutinib, saracatinib",0.767003889607846,0.193141970481183,FALSE
"WU-561","Pearson.est","sterol demethylase inhibitor",-0.35966,-0.942,0.502,997,0.683,"posaconazole, terconazole, ketoconazole, chlormidazole",0.299296282854981,0.165579296318467,FALSE
"WU-561","Pearson.est","TGF beta receptor inhibitor",0.58576,1.45,0.0988,304,0.42,"SB.431542, repsox, D.4476",1.00524305541237,0.3767507096021,FALSE
"WU-561","Pearson.est","thymidylate synthase inhibitor",-0.38791,-0.986,0.45,808,0.679,"doxifluridine, capecitabine, raltitrexed, ftorafur",0.346787486224656,0.168130225719498,FALSE
"WU-561","Pearson.est","topoisomerase inhibitor",-0.55846,-1.45,0.111,1089,0.305,"amonafide, dexrazoxane, voreloxin, mitoxantrone, doxorubicin, teniposide, daunorubicin, epirubicin, rubitecan, irinotecan, etoposide, topotecan, etoposide.phosphate, nemorubicin",0.954677021213343,0.515700160653214,FALSE
"WU-561","Pearson.est","tubulin polymerization inhibitor",-0.50104,-1.31,0.171,1045,0.374,"flubendazole, plinabulin, dolastatin.10, fosbretabulin, combretastatin.A.4, vincristine, paclitaxel, taltobulin, epothilone.d, KX2.391, vindesine, CYT.997, verubulin, vinblastine, BNC105",0.767003889607846,0.42712839779952,FALSE
"WU-561","Pearson.est","tyrosine kinase inhibitor",0.47712,1.15,0.297,320,0.932,"AV.412, BMS.599626, vandetanib, tyrphostin.A9, CP.724714, aminopurvalanol.a, mubritinib, hypericin, GTP.14564, tivantinib, NVP.TAE226",0.527243550682788,0.0305840876460186,FALSE
"WU-561","Pearson.est","VEGFR inhibitor",-0.46512,-1.18,0.267,1304,0.45,"SAR131675, motesanib, KI.8751, foretinib, MK.2461, orantinib, dovitinib, sunitinib, nintedanib, pazopanib, SU014813, lenvatinib, axitinib, tivozanib, linifanib",0.573488738635425,0.346787486224656,FALSE
"WU-561","Pearson.est","vitamin D receptor agonist",0.74885,1.84,0.0143,352,0.112,"tacalcitol, maxacalcitol, calcitriol, ercalcitriol, alfacalcidol, paricalcitol",1.84466396253494,0.950781977329818,TRUE
"MN-2","Pearson.est","EGFR inhibitor",0.86638,2.24,0.00305,64,0.0139,"poziotinib, AZD8931, gefitinib, XL.647, neratinib, osimertinib, canertinib, dacomitinib, lapatinib, CUDC.101, erlotinib, afatinib, pelitinib, BMS.690514, tucatinib, vandetanib, BIBU.1361, PD.153035, icotinib, PD.168393, WZ.4002, BMS.599626, AST.1306, WZ8040, GW.583340, ARRY.334543, AEE788, BIBX.1382, TAK.285",2.51570016065321,1.8569851997459,TRUE
"MN-2","Pearson.est","Abl kinase inhibitor",-0.33822,-0.816,0.685,1051,0.87,"bafetinib, imatinib, flumatinib, KW.2449, GZD824, tozasertib, ponatinib",0.164309428507574,0.0604807473813815,FALSE
"MN-2","Pearson.est","acetylcholine receptor agonist",-0.34732,-0.836,0.652,903,0.858,"nefiracetam, xanomeline, oxiracetam",0.18575240426808,0.0665127121512946,FALSE
"MN-2","Pearson.est","acetylcholine receptor antagonist",-0.55047,-1.32,0.144,812,0.474,"dicycloverine, diphemanil, darifenacin, methscopolamine, iododexetimide",0.84163750790475,0.324221658325915,FALSE
"MN-2","Pearson.est","adenosine receptor antagonist",0.56089,1.53,0.0736,135,0.333,"CGS.15943, MRS.1220, SCH.58261",1.1331221856625,0.47755576649368,FALSE
"MN-2","Pearson.est","adrenergic receptor agonist",0.21424,0.555,0.955,1141,0.99,"ritodrine, isoxsuprine, methyldopa, epinephrine, oxymetazoline, terbutaline, lidamidine, buphenine, isoetharine, A61603, norepinephrine, xylazine, metaraminol, midodrine, clenbuterol",0.0199966284162537,0.00436480540245009,FALSE
"MN-2","Pearson.est","adrenergic receptor antagonist",-0.3273,-0.792,0.72,1041,0.887,"pindolol, atenolol...., propranolol, metoprolol, levobunolol, carvedilol, idazoxan",0.142667503568732,0.0520763801682736,FALSE
"MN-2","Pearson.est","AKT inhibitor",0.53746,1.47,0.0862,168,0.327,"uprosertib, GDC.0068, GSK2110183, triciribine",1.06449273417529,0.485452247339714,FALSE
"MN-2","Pearson.est","ALK tyrosine kinase receptor inhibitor",0.28045,0.73,0.808,1045,0.983,"GW.788388, SB.505124, CEP.37440, lorlatinib, crizotinib, AP26113, NVP.TAE684, AZD3463, brigatinib, DMH1, alectinib",0.0925886392254138,0.00744648216786438,FALSE
"MN-2","Pearson.est","androgen receptor antagonist",-0.30019,-0.71,0.819,726,0.903,"enzalutamide, nilutamide, flutamide, bicalutamide, cyproterone.acetate",0.0867160982395816,0.0443122496864942,FALSE
"MN-2","Pearson.est","antioxidant",0.29196,0.739,0.773,1027,1,"mesna, trolox, chlorogenic.acid, rutin, benfotiamine, taurine",0.111820506081675,0,FALSE
"MN-2","Pearson.est","AP inhibitor",-0.42631,-1.02,0.439,1047,0.66,"GDC.0152, LCL.161, idronoxil",0.357535479757879,0.180456064458131,FALSE
"MN-2","Pearson.est","ATPase inhibitor",0.27058,0.7,0.818,23,0.99,"k.strophanthidin",0.087246696328677,0.00436480540245009,FALSE
"MN-2","Pearson.est","Aurora kinase inhibitor",-0.56966,-1.4,0.124,1126,0.493,"danusertib, hesperadin, KW.2449, MLN.8054, barasertib.HQPA, ZM.447439, AT.9283, tozasertib, AMG900, barasertib, SNS.314, PF.03814735",0.906578314837765,0.30715308072277,FALSE
"MN-2","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.32139,0.881,0.585,126,0.926,"tedizolid, azithromycin",0.23284413391782,0.0333890133180656,FALSE
"MN-2","Pearson.est","bacterial DNA gyrase inhibitor",-0.46465,-1.13,0.313,1215,0.538,"norfloxacin, sparfloxacin, novobiocin",0.504455662453552,0.269217724333611,FALSE
"MN-2","Pearson.est","BCL inhibitor",-0.39732,-0.957,0.501,1172,0.694,"TW.37, navitoclax, venetoclax",0.300162274132754,0.158640529545145,FALSE
"MN-2","Pearson.est","Bcr.Abl kinase inhibitor",-0.42318,-1.01,0.451,1051,0.642,"bafetinib, imatinib, flumatinib, GZD824, tozasertib, ponatinib",0.345823458122039,0.192464971931147,FALSE
"MN-2","Pearson.est","benzodiazepine receptor agonist",0.22578,0.595,0.939,1124,1,"piperazine, ivermectin, eprinomectin, zaleplon, ZK.93423, bentazepam, CL.218872, lorazepam, temazepam, nefiracetam, gamma.aminobutyric.acid, CGS.20625, indiplon",0.0273344077338891,0,FALSE
"MN-2","Pearson.est","bromodomain inhibitor",0.35203,0.929,0.513,291,0.874,"JQ1...., I.BET151, OTX015",0.289882634888184,0.058488567365597,FALSE
"MN-2","Pearson.est","calcium channel blocker",0.32832,0.865,0.566,191,0.864,"SKF.96365, fendiline, efonidipine.monoethanolate",0.247183568811729,0.0634862575211067,FALSE
"MN-2","Pearson.est","CC chemokine receptor antagonist",-0.47275,-1.14,0.325,1135,0.539,"SB.225002, MK.0812, UNBS.5162",0.488116639021126,0.268411234813261,FALSE
"MN-2","Pearson.est","CDK inhibitor",-0.27982,-0.679,0.86,982,0.921,"PHA.793887, R547, ribociclib, kenpaullone, CR8..R., PHA.848125, palbociclib, abemaciclib",0.0655015487564323,0.0357403698031511,FALSE
"MN-2","Pearson.est","CHK inhibitor",-0.31521,-0.766,0.788,836,0.907,"LY2606368, SCH.900776, PF.477736, SB.218078",0.103473782510445,0.0423927129399047,FALSE
